MerchantId,MerchantCampaignName,DateCreated,DateModified,SKU,Name,Category,Description,Url,OriginalUrl,Image,Image50,Image100,Image120,Image200,Image300,Image400,Price,Brand,Colour,Currency,DeliveryCost,DeliveryTime,Features,Gender,Genre,Keywords,ContentRating,ModelNumber,Platform,PriceRrp,PriceSale,PromoText,Size,StockLevel,SubCategory,Custom1,Custom2,Custom3,Custom4
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3388,Disney Rummy,Toys &amp; Games &gt; Games &gt; Board Games,"Play with Buzz, Woody, Lightning McQueen, Remy, Nemo and all their friends! Disney Rummy contains two ways to play! The &quot;Discovery&quot; game helps children learn the basics whilst the &quot;Family&quot; game gives you all the fun of classic rummy! Make a run of numbers of the same colour, or a set of the same number but different colours! Watch out: when it&#39;s your turn, if you cannot place a tile you&#39;ll have to take another one out of the bag! First to get rid of all their tiles is the winner! Ages 4+ Players 2-4 Playing time 15 minutes",https://t.cfjump.com/33917/p/33972884,http://www.ozgameshop.com/childrens-board-games/disney-rummy?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972884.jpg,http://c.cfjump.com/Products/11793/33972884@50x50.jpg,http://c.cfjump.com/Products/11793/33972884@100x100.jpg,http://c.cfjump.com/Products/11793/33972884@120x120.jpg,http://c.cfjump.com/Products/11793/33972884@200x200.jpg,http://c.cfjump.com/Products/11793/33972884@300x300.jpg,http://c.cfjump.com/Products/11793/33972884@400x400.jpg,37.99 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3427,Mogul Board Game,Toys &amp; Games &gt; Games &gt; Board Games,"In the 1920s, the U.S. stock exchange experienced a period of growth previously unknown. Everyone speculated, and many become millionaires overnight. &nbsp; In Mogul &mdash; a revised and expanded version of the 2002 game of the same name &mdash; players buy and sell railway stock, trying to outsmart both the opponents and the market. Each of the five railroad companies has five to eight shares, and in addition to being a share of the company, each share card has a box on it that indicates another company. Players start with particular stock holdings based on the number of players in the game and their position in turn order. &nbsp; Each turn, one stock card is revealed from the deck. Players earn $1 for each share of this color that they own, then an auction ensues. Turn by turn, players must drop one of their bidding chips into a bowl in order to stay in the auction. When a player passes, whether by necessity or choice, they take all of the chips from the bowl, thereby earning bidding power for future auctions. &nbsp; When all but one player has passed, this last player wins the auction and has the right to either keep the share or sell stock matching the color of the company depicted on the bottom of the share; the player who dropped out of the auction last takes the action that the winner didn&#39;t take. If a player sells stock, they either sell all shares of this color that they own, earning as much for each share as the number of those stock cards face up on the table or they sell none of them; in the latter case, the player places a station depot in their color on an empty space of the appropriate color on the game board. This game board has multiple networks in the five colors of the game, and at game&#39;s end each depot has a dollar value equal to the number of that player&#39;s depots in the same network. &nbsp; When the crash card is revealed from the deck, the game ends. Players earn $1 for each share still in front of them and each five bidding chips they hold, in addition to the value of their depots. Whoever has the most money wins! Players 3-5 Playing Time 45 Minutes Suggested ages 13",https://t.cfjump.com/33917/p/33972886,http://www.ozgameshop.com/strategy-board-games/mogul-board-game?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972886.jpg,http://c.cfjump.com/Products/11793/33972886@50x50.jpg,http://c.cfjump.com/Products/11793/33972886@100x100.jpg,http://c.cfjump.com/Products/11793/33972886@120x120.jpg,http://c.cfjump.com/Products/11793/33972886@200x200.jpg,http://c.cfjump.com/Products/11793/33972886@300x300.jpg,http://c.cfjump.com/Products/11793/33972886@400x400.jpg,42.99 AUD,Rio Grande Games,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3439,Pathfinder Adventure Path 95 Anvil Of Fire Giantslayer 5 Of 6,Toys &amp; Games &gt; Games &gt; Board Games,"Tracking down the Storm Tyrant&#39;s fire giant allies, the heroes head for the elite military academy where the Storm Tyrant is training officers for his giant army, a subterranean dungeon complex beneath the caldera of a dormant volcano in the Mindspin Mountains. Facing off against the fire giant king Tytarian and his family, the heroes learn about the Storm Tyrant&#39;s plans to invade Belkzen and lead an army of giants and orcs to conquer the nations of Avistan and gain valuable intelligence about the Storm Tyrant&#39;s flying cloud castle and his top generals. A Pathfinder Roleplaying Game adventure for 13th-level characters, Anvil of Fire continues the Giantslayer Adventure Path, an epic campaign of classic sword &amp; sorcery thrills.",https://t.cfjump.com/33917/p/33972890,http://www.ozgameshop.com/board-game-guides-and-books/pathfinder-adventure-path-95-anvil-of-fire-giantslayer-5-of-6?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972890.jpg,http://c.cfjump.com/Products/11793/33972890@50x50.jpg,http://c.cfjump.com/Products/11793/33972890@100x100.jpg,http://c.cfjump.com/Products/11793/33972890@120x120.jpg,http://c.cfjump.com/Products/11793/33972890@200x200.jpg,http://c.cfjump.com/Products/11793/33972890@300x300.jpg,http://c.cfjump.com/Products/11793/33972890@400x400.jpg,27.99 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3440,Pathfinder Adventure Path 96 Shadow Of The Storm Tyrant (giantslayer 6,Toys &amp; Games &gt; Games &gt; Board Games,"The heroes emerge from a fire giant dungeon into a volcano&#39;s caldera, where the Storm Tyrant&#39;s stolen cloud castle floats high above. As the castle takes off into the sky, the heroes must storm the castle and defeat the Storm Tyrant&#39;s guardians and elite giant allies. Finally, they must face the Storm Tyrant himself and his dominated red dragon to put an end to his megalomaniacal push for power! A Pathfinder Roleplaying Game adventure for 15th-level characters, Shadow of the Storm Tyrant concludes the Giantslayer Adventure Path, a classic sword &amp; sorcery campaign that pits the players against hordes of evil giants.",https://t.cfjump.com/33917/p/33972891,http://www.ozgameshop.com/board-game-guides-and-books/pathfinder-adventure-path-96-shadow-of-the-storm-tyrant-giantslayer-6-of-6?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972891.jpg,http://c.cfjump.com/Products/11793/33972891@50x50.jpg,http://c.cfjump.com/Products/11793/33972891@100x100.jpg,http://c.cfjump.com/Products/11793/33972891@120x120.jpg,http://c.cfjump.com/Products/11793/33972891@200x200.jpg,http://c.cfjump.com/Products/11793/33972891@300x300.jpg,http://c.cfjump.com/Products/11793/33972891@400x400.jpg,27.99 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3441,Pathfinder Campaign Setting Hell Unleashed,Toys &amp; Games &gt; Games &gt; Board Games,"Break the seals of Hell and unleash ultimate evil upon your Pathfinder campaign with an unholy collection of devils, cultists, and worse. Pathfinder Campaign Setting: Hell Unleashed presents twelve diabolically detailed encounters featuring the slaves and masters of the infernal realm, including an Asmodean summoning ritual primed to rip open reality, a lethal Hellknight test of worthiness, glimpses into the soul-markets of the infernal metropolis of Dis, profane details on the infamous Book of the Damned, and a march through the fortress of one of Hell&#39;s god-like gatekeepers. Each entry includes full statistics for running a particular encounter or servant of evil, details on its history and machinations, ways to use it in an ongoing campaign, maps of the related site, and more.",https://t.cfjump.com/33917/p/33972892,http://www.ozgameshop.com/board-game-guides-and-books/pathfinder-campaign-setting-hell-unleashed?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972892.jpg,http://c.cfjump.com/Products/11793/33972892@50x50.jpg,http://c.cfjump.com/Products/11793/33972892@100x100.jpg,http://c.cfjump.com/Products/11793/33972892@120x120.jpg,http://c.cfjump.com/Products/11793/33972892@200x200.jpg,http://c.cfjump.com/Products/11793/33972892@300x300.jpg,http://c.cfjump.com/Products/11793/33972892@400x400.jpg,31.49 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3442,Tragedy Looper Board Game,Toys &amp; Games &gt; Games &gt; Board Games,"Tragedy Looper is a scenario-based deduction game for two to four players: one mastermind and one to three protagonists. The game consists of four location boards and a number of character cards. Each scenario features a number of characters, hidden roles for these characters (serial killer, conspiracy theorist, friend), and some pre-set tragedies (murder, suicide).&nbsp;Each &quot;day&quot; (turn), players and the mastermind play three face-down cards onto the characters, then reveal them to move the characters around or affect their paranoia or goodwill stats. At the end of each day (turn), if the scenario has a tragedy set for that day, it happens if the conditions are met, i.e., certain characters have certain stats or are in a certain location together (or not together) with others. As tragedies happen, players loop back in time, restarting the scenario from the beginning and trying to deduce who the culprit was and why the tragedy occurred.&nbsp;The players win if they manage to maintain status quo &mdash; that is, if no tragedies occur to the key individuals &mdash; for a set number of days, within a set number of loops. If not, the mastermind wins.&nbsp;Tragedy Looper was originally released in Japan in 2011; the first english version of the game was released in 2014. Players 2-4 Suggested ages 13 Playing time 120 minutes",https://t.cfjump.com/33917/p/33972893,http://www.ozgameshop.com/strategy-board-games/tragedy-looper-board-game?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972893.jpg,http://c.cfjump.com/Products/11793/33972893@50x50.jpg,http://c.cfjump.com/Products/11793/33972893@100x100.jpg,http://c.cfjump.com/Products/11793/33972893@120x120.jpg,http://c.cfjump.com/Products/11793/33972893@200x200.jpg,http://c.cfjump.com/Products/11793/33972893@300x300.jpg,http://c.cfjump.com/Products/11793/33972893@400x400.jpg,61.99 AUD,Z-MAN GAMES,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3449,Wrath Of The Gods - The End Of The World Rpg,Toys &amp; Games &gt; Games &gt; Board Games,"With the scenarios included in this book, you can take up arms with heroes of yore and the Norse gods, or flee from the mindbending terror of Cthulhu. You may hide from the Four Horsemen as the events of Revelation take place, speak to Quetzalcoatl as the Mayan apocalypse unfolds, or battle wild beasts as Earth itself turns on us.&nbsp;This roleplaying game offers you the chance to play as yourself during the tumult of the apocalypse, using an elegant, narrative ruleset. Wrath of the Gods contains five unique scenarios, each offering a different take on the end of humanity by divine wrath. Each scenario also contains an apocalypse and a post-apocalypse, allowing you to survive the initial panic and make your way in life after the world&rsquo;s ending.",https://t.cfjump.com/33917/p/33972894,http://www.ozgameshop.com/board-game-guides-and-books/wrath-of-the-gods-the-end-of-the-world-rpg?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972894.jpg,http://c.cfjump.com/Products/11793/33972894@50x50.jpg,http://c.cfjump.com/Products/11793/33972894@100x100.jpg,http://c.cfjump.com/Products/11793/33972894@120x120.jpg,http://c.cfjump.com/Products/11793/33972894@200x200.jpg,http://c.cfjump.com/Products/11793/33972894@300x300.jpg,http://c.cfjump.com/Products/11793/33972894@400x400.jpg,52.99 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3458,Hearts &amp; Minds Mindjammer Rpg,Toys &amp; Games &gt; Games &gt; Board Games,Hearts &amp; Minds Mindjammer RPG,https://t.cfjump.com/33917/p/33972895,http://www.ozgameshop.com/board-game-guides-and-books/hearts-and-minds-mindjammer-rpg?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972895.jpg,http://c.cfjump.com/Products/11793/33972895@50x50.jpg,http://c.cfjump.com/Products/11793/33972895@100x100.jpg,http://c.cfjump.com/Products/11793/33972895@120x120.jpg,http://c.cfjump.com/Products/11793/33972895@200x200.jpg,http://c.cfjump.com/Products/11793/33972895@300x300.jpg,http://c.cfjump.com/Products/11793/33972895@400x400.jpg,26.99 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3464,Eldritch Horror Strange Remnants Game Expansion,Toys &amp; Games &gt; Games &gt; Board Games,"Earth is threatened by all-consuming doom in Strange Remnants, a new expansion for Eldritch Horror. Aeons ago, prophets foretold a planetary alignment that would open an evil portal in the center of the universe. That alignment is now imminent. To stop it, investigators must unearth the secrets concealed in ancient ruins full of arcane power. Four new locations are introduced through the Mystic Ruins Encounter Deck, while new Glamour Spells and Relic Unique Assets aid investigators in the struggle against a truly omnipotent Ancient One An expansion for the popular Eldritch Horror boardgame A new Ancient One threatens to devour the entire Earth Four hardy investigators join an international struggle to save humanity A Mystic Ruins Encounter Deck opens up new locations to explore Prelude cards introduce unique scenarios to shape each game",https://t.cfjump.com/33917/p/33972896,http://www.ozgameshop.com/board-game-expansions/eldritch-horror-strange-remnants-game-expansion?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972896.jpg,http://c.cfjump.com/Products/11793/33972896@50x50.jpg,http://c.cfjump.com/Products/11793/33972896@100x100.jpg,http://c.cfjump.com/Products/11793/33972896@120x120.jpg,http://c.cfjump.com/Products/11793/33972896@200x200.jpg,http://c.cfjump.com/Products/11793/33972896@300x300.jpg,http://c.cfjump.com/Products/11793/33972896@400x400.jpg,31.99 AUD,FANTASY FLIGHT GAMES,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3478,Istanbul Expansion Mokka Und Bakschisch,Toys &amp; Games &gt; Games &gt; Board Games,"Selling precious fabrics, the finest of spices, and the freshest of fruits in Istanbul was very good for business. But now the customers at the bazaar have discovered a new delicacy: coffee! As the cunning merchant you are, you sense the fortune you can make by selling the tasty bean. &nbsp; To overcome these new challenges, you will need more help than just that of your assistants. Luckily, for a baksheesh, the guests at the tavern are willing to take a little side job. Also, at the guild hall, you can find the valuable help you need. &nbsp; The first expansion for Istanbul, the 2014 Kennerspiel des Jahres, Istanbul: Mocha &amp; Baksheesh brings four new places, more interaction between the players, and new ways to gain the coveted rubies. The Bazaar favorite of all gaming enthusiasts just got a little more attractive.",https://t.cfjump.com/33917/p/33972901,http://www.ozgameshop.com/board-game-expansions/istanbul-expansion-mokka-und-bakschisch?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972901.jpg,http://c.cfjump.com/Products/11793/33972901@50x50.jpg,http://c.cfjump.com/Products/11793/33972901@100x100.jpg,http://c.cfjump.com/Products/11793/33972901@120x120.jpg,http://c.cfjump.com/Products/11793/33972901@200x200.jpg,http://c.cfjump.com/Products/11793/33972901@300x300.jpg,http://c.cfjump.com/Products/11793/33972901@400x400.jpg,37.99 AUD,W. Nostheide Verlag GmbH,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3482,Catan Traveler Compact Edition,Toys &amp; Games &gt; Games &gt; Board Games,Was it too windy on the beach for a game of Catan? Was the&nbsp;table too small to set up the island? Were you unable to settle&nbsp;Catan because there were only two of you? Or did you always&nbsp;have to leave Catan at home because there was no room left for&nbsp;it in your&nbsp;uitcase? &ldquo;Catan - Traveler&rdquo; would have prevented all&nbsp;this from happening. Age 10+ Players 2-4 Play Time 60 Minutes,https://t.cfjump.com/33917/p/33972902,http://www.ozgameshop.com/strategy-board-games/catan-traveler-compact-edition?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972902.jpg,http://c.cfjump.com/Products/11793/33972902@50x50.jpg,http://c.cfjump.com/Products/11793/33972902@100x100.jpg,http://c.cfjump.com/Products/11793/33972902@120x120.jpg,http://c.cfjump.com/Products/11793/33972902@200x200.jpg,http://c.cfjump.com/Products/11793/33972902@300x300.jpg,http://c.cfjump.com/Products/11793/33972902@400x400.jpg,57.99 AUD,Mayday Games,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3485,Abracada...what?,Toys &amp; Games &gt; Games &gt; Board Games,"Abraca...what? is a family game of deduction and spellcasting. On your turn, you try to cast one of the spells you have in front of you &mdash; but it&#39;s harder than it looks because only the other players can see which spells are available to you! So with cunning wit, clever logic, and a little luck, you have to determine which spells to use against your competitors. Watch your magic words, though, because if you try to cast the wrong spell too often, you&#39;ll lose the game!",https://t.cfjump.com/33917/p/33972904,http://www.ozgameshop.com/party-and-family-board-games/abracada-what?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972904.jpg,http://c.cfjump.com/Products/11793/33972904@50x50.jpg,http://c.cfjump.com/Products/11793/33972904@100x100.jpg,http://c.cfjump.com/Products/11793/33972904@120x120.jpg,http://c.cfjump.com/Products/11793/33972904@200x200.jpg,http://c.cfjump.com/Products/11793/33972904@300x300.jpg,http://c.cfjump.com/Products/11793/33972904@400x400.jpg,59.99 AUD,Z-MAN GAMES,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3493,Code 777 30th Anniversary Limited Ed,Toys &amp; Games &gt; Games &gt; Board Games,"The clever little game Code 777 combines the elements of a good, logical deduction game and Indian poker. Each player receives a rack for keeping three tiles drawn from a pool of tiles, which are seven different numbers in seven different colors (28 tiles in total); however, the rack is turned away from you. When players sit in a circle, each player can see everyone else&#39;s tiles, except their own. Each turn, players draw a card with a question like, &quot;Do you see more yellow sevens or more blue sevens?&quot; which should help the others&#39; determine their tiles. Once you&#39;re reasonably sure of which tiles you have in front of you, you can take a guess &mdash; but if you&#39;re wrong, you have to start over with a fresh set of tiles... Classic code-cracking game, now back in a 30th Anniversary Edition Upgraded from previous edition to include full-color Rules and Notepad 2 to 5 players, ages 10 and up",https://t.cfjump.com/33917/p/33972906,http://www.ozgameshop.com/party-and-family-board-games/code-777-30th-anniversary-limited-ed?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972906.jpg,http://c.cfjump.com/Products/11793/33972906@50x50.jpg,http://c.cfjump.com/Products/11793/33972906@100x100.jpg,http://c.cfjump.com/Products/11793/33972906@120x120.jpg,http://c.cfjump.com/Products/11793/33972906@200x200.jpg,http://c.cfjump.com/Products/11793/33972906@300x300.jpg,http://c.cfjump.com/Products/11793/33972906@400x400.jpg,70.99 AUD,Jumbo,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3498,Isle Of Skye From Chieftain To King,Toys &amp; Games &gt; Games &gt; Board Games,"Isle of Skye is one of the most beautiful places in the world, with soft sand beaches, gently sloping hills, and impressive mountains. The landscape of Isle of Skye is breathtaking and fascinates everyone. In the tile-laying game Isle of Skye: From Chieftain to King, 2-5 players are chieftains of famous clans and want to build their little kingdoms to score as many points as possible &mdash; but in each game only four of the sixteen scoring cards will be scored. Thanks to the scoring cards, each game is different and leads to different tactics and strategies, but having enough money is useful no matter what else is going on. Managing that money can be tricky, though. Each turn, each player places two area tiles in front of them and sets the selling price for the tiles. Setting a high price is great, but only so long as someone actually pays the price because if no one opts to buy, then the seller must buy the tiles at the price they previously requested. In the end, the player with the best kingdom &mdash; and not the richest player &mdash; becomes the sovereign of the island.",https://t.cfjump.com/33917/p/33972907,http://www.ozgameshop.com/strategy-board-games/isle-of-skye-from-chieftain-to-king?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972907.jpg,http://c.cfjump.com/Products/11793/33972907@50x50.jpg,http://c.cfjump.com/Products/11793/33972907@100x100.jpg,http://c.cfjump.com/Products/11793/33972907@120x120.jpg,http://c.cfjump.com/Products/11793/33972907@200x200.jpg,http://c.cfjump.com/Products/11793/33972907@300x300.jpg,http://c.cfjump.com/Products/11793/33972907@400x400.jpg,53.99 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3499,Hon Sainte Mere Eglise Scenario Pack,Toys &amp; Games &gt; Games &gt; Board Games,"Recreate the Battle of St. Mere Eglise with the new scenario expansion Heroes of Normandie: Sainte-Mere Eglise! This expansion features: New special abilities: Charge, Urban Combatant, Demolition, Inspiration, Munitions Transport New components: Camo, Cricket Lane, Gliders, Hawkins Mines, Knives New character traits: Dropped (for paratroopers!), Sprinter, Walking Fire",https://t.cfjump.com/33917/p/33972908,http://www.ozgameshop.com/war-board-games/hon-sainte-mere-eglise-scenario-pack?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972908.jpg,http://c.cfjump.com/Products/11793/33972908@50x50.jpg,http://c.cfjump.com/Products/11793/33972908@100x100.jpg,http://c.cfjump.com/Products/11793/33972908@120x120.jpg,http://c.cfjump.com/Products/11793/33972908@200x200.jpg,http://c.cfjump.com/Products/11793/33972908@300x300.jpg,http://c.cfjump.com/Products/11793/33972908@400x400.jpg,71.49 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3508,Heroes Of Normandie Carentan Scenario Pack,Toys &amp; Games &gt; Games &gt; Board Games,"Heroes of Normandie: Carentan is a scenario pack that adds new tiles, units, and scenarios to the Heroes of Normandie base game. The town of Carentan stands in the path of the American army, which is trying to establish a defensive line against possible counterattacks. The Germans were entrenched here and defended the town with tenacity. You must either make this fortress fall by commanding the American army, or honor the nickname &quot;Lions of Carentan&quot;, which the Fallschirmj&auml;gers earned there from their enemy.",https://t.cfjump.com/33917/p/33972909,http://www.ozgameshop.com/war-board-games/heroes-of-normandie-carentan-scenario-pack?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972909.jpg,http://c.cfjump.com/Products/11793/33972909@50x50.jpg,http://c.cfjump.com/Products/11793/33972909@100x100.jpg,http://c.cfjump.com/Products/11793/33972909@120x120.jpg,http://c.cfjump.com/Products/11793/33972909@200x200.jpg,http://c.cfjump.com/Products/11793/33972909@300x300.jpg,http://c.cfjump.com/Products/11793/33972909@400x400.jpg,69.99 AUD,,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3521,Batman: Rory's Story Cubes Storyworlds Dice Game,Toys &amp; Games &gt; Games &gt; Dice Games,"The storytelling possibilities with Rory&#39;s Story Cubes Batman are endless. There is one rule: there are no wrong answers. The &#39;chandelier&#39; icon could be just a chandelier; it could also represent light, wealth, a socialite gathering or Wayne Manor. When playing with family and friends, take turns to be the narrator. The objective is to tell a Batman-themed story that links together all 9 face-up images. Roll all 9 Story Cubes. Begin with an opening like: &quot;in the shadows of Gotham City&hellip;&quot;, &quot;I am the night, I am Batman&hellip;&quot; or even &quot;Once upon a crime&hellip;&quot; You may like to use 3 Story Cubes for the beginning, 3 for the middle and 3 for the end of your story. When playing alone roll all 9 Story Cubes and enjoy making your own Batman-themed stories. Try drawing your own 9-panel comic strip or writing an action-packed script. Rory&#39;s Story Cubes are perfect for travel, waiting in a restaurant in the classroom, as an icebreaker, for idea generation, or to make learning a new language more fun - the uses are endless. The 9 Story Cubes, each with a unique image on all sides holds a total of 54 Batman themed images - this means that with every roll, there are over a million combinations to use for storytelling inspiration. Batman Story Cubes are inked in black so they are easy to sort if you do combine them with other Rory&#39;s Story Cubes after use. Box Contains 9 x 19mm dice (each with 6 unique Batman debossed images) How to play instructions and Icon Guide Travel case",https://t.cfjump.com/33917/p/33972910,http://www.ozgameshop.com/dice-games/batman-rorys-story-cubes-storyworlds-dice-game?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972910.jpg,http://c.cfjump.com/Products/11793/33972910@50x50.jpg,http://c.cfjump.com/Products/11793/33972910@100x100.jpg,http://c.cfjump.com/Products/11793/33972910@120x120.jpg,http://c.cfjump.com/Products/11793/33972910@200x200.jpg,http://c.cfjump.com/Products/11793/33972910@300x300.jpg,http://c.cfjump.com/Products/11793/33972910@400x400.jpg,20.49 AUD,The Creativity Hub,,,,,,,,,,,,,,,,,,,,,
11793,ozgameshop.com,2017-01-16 21:17:49.533,2017-05-18 06:17:41.837,BOG3525,Mexica Board Game,Toys &amp; Games &gt; Games &gt; Board Games,"Mexica plots the development of the city of the same name on an island in lake Texcoco. Players attempt to partition it into districts, place buildings, and construct canals. Districts are formed by completely surrounding areas of the island with water and then placing a District marker. The player who founds a district scores points immediately. Canals and Lake Texcoco act as a quick method of moving throughout the city. Players erect bridges and move from one bridge to the next, which costs 1 action point regardless of the distance. They must also erect buildings. This costs action points, the exact number being dependent upon the building&#39;s size. In the scoring phases of the game, players score points (El Grande style) based upon their dominance in a District. In the 4 player game, players with the 1st, 2nd, and 3rd most buildings score decreasing numbers of points. Only districts are scored in the first scoring round. In the second scoring round at the end of the game, all land areas are scored, not just districts. The player with the most points wins.",https://t.cfjump.com/33917/p/33972911,http://www.ozgameshop.com/strategy-board-games/mexica-board-game?utm_source=commission+factory&amp;utm_medium=shopping&amp;utm_campaign=commission+factory+shopping+data+feed+(17/05/2017),http://c.cfjump.com/Products/11793/33972911.jpg,http://c.cfjump.com/Products/11793/33972911@50x50.jpg,http://c.cfjump.com/Products/11793/33972911@100x100.jpg,http://c.cfjump.com/Products/11793/33972911@120x120.jpg,http://c.cfjump.com/Products/11793/33972911@200x200.jpg,http://c.cfjump.com/Products/11793/33972911@300x300.jpg,http://c.cfjump.com/Products/11793/33972911@400x400.jpg,74.99 AUD,Iello,,,,,,,,,,,,,,,,,,,,,
